customer_id,weekly_visits,session_time_minutes,page_views,app_opens
1005,6,16.62,24.0,6
1006,6,17.18,24.0,7
1007,6,17.18,12.0,5
1008,8,21.23,16.0,9
1009,6,18.86,12.0,7
1010,9,15.03,36.0,10
1011,4,1.24,16.0,3
1012,8,16.89,16.0,7
1013,7,18.86,21.0,6
1014,8,24.03,16.0,8
1015,6,16.5,18.0,6
1016,7,21.02,28.0,8
1017,8,18.22,16.0,8
1018,10,26.12,40.0,8
1019,7,20.34,28.0,7
1020,2,12.97,4.0,1
1021,2,19.05,6.0,2
1022,4,11.78,16.0,3
1023,10,11.37,30.0,7
1024,15,23.44,60.0,16
1025,2,14.94,8.0,1
1026,7,15.97,14.0,8
1027,13,25.24,39.0,12
1028,9,16.72,27.0,11
1029,5,14.65,10.0,5
1030,18,33.65,36.0,14
1031,10,,30.0,8
1032,12,14.1,24.0,13
1033,6,13.4,12.0,5
1034,6,7.53,12.0,6
1035,10,24.65,40.0,10
1036,2,16.58,8.0,2
1037,12,10.74,24.0,10
1038,11,20.82,33.0,13
1039,9,8.9,36.0,9
1040,10,20.2,20.0,10
1041,4,8.88,12.0,4
1042,8,19.6,32.0,7
1043,15,16.37,30.0,19
1044,10,14.07,40.0,8
1045,15,16.79,60.0,19
1046,18,13.68,36.0,17
1047,13,23.97,52.0,14
1048,6,13.38,24.0,7
1049,5,10.86,10.0,6
1050,4,13.82,8.0,3
1051,7,24.97,28.0,5
1052,2,18.78,6.0,2
1053,2,17.78,4.0,2
1054,5,2.48,10.0,3
1055,8,18.82,32.0,6
1056,1,9.12,4.0,1
1057,7,9.25,21.0,7
1058,11,22.91,33.0,9
1059,6,19.52,18.0,5
1060,10,20.48,30.0,12
1061,2,13.76,,2
1062,10,7.71,30.0,12
1063,7,17.04,21.0,6
1064,18,21.36,54.0,14
1065,13,26.72,26.0,12
1066,8,14.42,32.0,9
1067,2,6.31,8.0,2
1068,4,15.41,8.0,3
1069,3,17.32,6.0,2
1070,11,7.46,22.0,10
1071,11,12.29,44.0,8
1072,8,12.96,32.0,10
1073,9,14.1,18.0,6
1074,4,16.55,16.0,3
1075,7,10.8,28.0,6
1076,9,13.12,36.0,9
1077,13,20.95,26.0,11
1078,8,15.6,32.0,8
1079,6,16.76,24.0,5
1080,17,15.24,34.0,20
1081,7,20.36,21.0,8
1082,5,20.88,20.0,4
1083,11,13.32,33.0,9
1084,2,19.74,6.0,1
1085,4,20.94,12.0,3
1086,4,16.91,12.0,3
1087,7,24.52,14.0,7
1088,16,16.38,64.0,15
1089,10,19.44,20.0,10
1090,8,10.05,24.0,6
1091,4,10.86,8.0,4
1092,8,,24.0,8
1093,5,18.77,10.0,3
1094,11,16.87,22.0,9
1095,4,19.73,12.0,3
1096,15,19.39,60.0,11
1097,2,10.79,6.0,2
1098,8,19.87,16.0,5
1099,14,15.35,56.0,16
1100,8,10.87,24.0,8
1101,10,14.69,30.0,9
1102,5,19.46,,4
1103,9,7.89,18.0,7
1104,5,8.89,20.0,5
1105,11,21.91,33.0,10
1106,3,17.24,9.0,3
1107,3,22.04,12.0,3
1108,20,24.74,80.0,25
1109,3,18.62,9.0,3
1110,5,,20.0,4
1111,18,28.59,36.0,14
1112,2,18.59,8.0,1
1113,6,14.94,12.0,5
1114,10,18.24,30.0,11
1115,7,13.97,14.0,6
1116,3,9.13,9.0,2
1117,7,6.59,28.0,7
1118,10,20.95,30.0,8
1119,6,20.47,24.0,7
1120,5,17.33,10.0,4
1121,2,4.79,8.0,1
1122,4,10.26,16.0,4
1123,9,15.6,,10
1124,4,23.26,,4
1125,4,22.64,16.0,4
1126,6,20.41,18.0,5
1127,5,10.01,15.0,5
1128,7,3.61,28.0,7
1129,8,17.04,16.0,7
1130,6,8.42,18.0,5
1131,11,11.48,33.0,12
1132,6,13.52,24.0,6
1133,6,20.74,24.0,7
1134,8,17.1,16.0,10
1135,26,19.71,52.0,26
1136,5,14.75,15.0,4
1137,8,11.54,32.0,10
1138,12,17.17,48.0,9
1139,4,24.04,12.0,3
1140,9,14.1,36.0,7
1141,18,16.83,72.0,21
1142,5,10.2,20.0,5
1143,14,20.32,42.0,14
1144,0,9.52,0.0,1
1145,5,16.86,10.0,5
1146,3,20.9,9.0,3
1147,3,14.3,6.0,3
1148,13,18.69,52.0,11
1149,10,14.76,40.0,7
1150,9,19.83,18.0,8
1151,4,19.52,16.0,4
1152,4,12.13,16.0,5
1153,7,15.06,28.0,5
1154,4,13.87,16.0,4
1155,4,19.37,12.0,3
1156,14,22.64,42.0,16
1157,8,10.05,32.0,8
1158,4,15.04,16.0,3
1159,4,25.32,12.0,4
1160,8,12.16,32.0,6
1161,7,16.96,28.0,6
1162,6,6.65,24.0,5
1163,3,9.71,6.0,2
1164,4,,8.0,4
1165,8,12.89,24.0,9
1166,8,17.02,16.0,6
1167,11,18.43,44.0,13
1168,13,11.43,39.0,13
1169,11,10.16,22.0,10
1170,7,13.57,21.0,8
1171,6,16.99,18.0,7
1172,13,18.54,39.0,16
1173,8,9.66,24.0,8
1174,8,14.43,24.0,7
1175,14,26.7,42.0,15
1176,6,4.76,12.0,4
1177,6,9.52,12.0,4
1178,6,14.01,18.0,5
1179,5,14.11,15.0,4
1180,3,19.32,12.0,2
1181,10,13.15,20.0,7
1182,4,20.03,16.0,3
1183,4,17.38,12.0,4
1184,5,5.76,20.0,6
1185,4,13.32,12.0,3
1186,12,20.32,24.0,12
1187,6,32.87,24.0,4
1188,5,10.48,10.0,4
1189,7,18.55,14.0,6
1190,6,18.54,18.0,5
1191,7,13.78,28.0,8
1192,7,22.0,14.0,6
1193,6,17.82,12.0,4
1194,15,17.18,30.0,11
1195,2,10.32,6.0,1
1196,12,14.64,24.0,14
1197,8,11.93,24.0,5
1198,15,8.18,30.0,15
1199,5,10.81,10.0,3
1200,1,10.26,4.0,1
1201,3,16.52,12.0,3
1202,4,18.38,12.0,3
1203,8,18.66,32.0,6
1204,17,28.17,34.0,19
1205,5,15.11,15.0,5
1206,11,17.17,33.0,9
1207,4,10.09,16.0,4
1208,3,11.33,9.0,2
1209,7,17.92,28.0,5
1210,4,5.74,8.0,4
1211,17,12.83,51.0,21
1212,5,10.78,20.0,5
1213,3,12.09,6.0,2
1214,11,15.13,22.0,7
1215,3,20.61,6.0,2
1216,5,17.27,10.0,5
1217,7,3.58,14.0,7
1218,3,16.99,6.0,2
1219,6,13.99,24.0,6
1220,9,20.53,27.0,9
1221,7,14.69,21.0,8
1222,13,19.57,52.0,9
1223,9,15.57,36.0,9
1224,5,16.78,10.0,6
1225,3,16.54,9.0,2
1226,2,13.31,6.0,1
1227,9,18.35,18.0,8
1228,13,14.14,39.0,11
1229,2,15.27,6.0,2
1230,10,18.85,30.0,12
1231,14,19.41,28.0,14
1232,10,20.33,30.0,12
1233,5,22.61,15.0,5
1234,3,14.67,12.0,2
1235,6,18.06,12.0,5
1236,8,25.12,16.0,9
1237,2,22.21,4.0,1
1238,3,11.93,9.0,2
1239,4,19.53,16.0,4
1240,8,15.38,24.0,9
1241,6,,18.0,5
1242,5,17.38,10.0,5
1243,10,12.49,40.0,11
1244,10,32.6,40.0,11
1245,11,12.34,,12
1246,6,9.8,24.0,5
1247,6,21.28,24.0,4
1248,8,11.18,16.0,8
1249,9,27.89,36.0,10
1250,6,6.86,,5
1251,14,16.98,28.0,13
1252,4,24.9,12.0,4
1253,4,12.73,8.0,2
1254,6,13.65,12.0,5
1255,2,19.0,4.0,2
1256,9,13.9,27.0,8
1257,15,10.77,60.0,16
1258,11,7.74,33.0,12
1259,7,26.62,14.0,7
1260,7,10.51,14.0,6
1261,5,16.47,10.0,4
1262,5,23.58,20.0,3
1263,6,16.58,24.0,4
1264,8,20.16,16.0,6
1265,10,0.86,30.0,9
1266,6,14.95,18.0,6
1267,3,15.97,12.0,2
1268,9,23.65,36.0,6
1269,6,15.77,24.0,7
1270,8,12.6,32.0,7
1271,14,9.26,28.0,17
1272,6,2.96,18.0,7
1273,14,16.03,56.0,14
1274,3,16.21,12.0,3
1275,9,22.35,27.0,11
1276,3,25.13,12.0,3
1277,7,18.73,,5
1278,0,19.95,0.0,1
1279,6,10.05,12.0,5
1280,8,16.19,32.0,9
1281,15,20.74,45.0,11
1282,8,16.9,32.0,9
1283,18,23.63,54.0,19
1284,5,12.45,15.0,6
1285,6,26.91,12.0,6
1286,5,21.0,15.0,6
1287,12,15.32,24.0,9
1288,4,21.02,8.0,5
1289,5,15.76,20.0,4
1290,6,3.56,12.0,4
1291,6,13.55,18.0,6
1292,11,1.34,33.0,12
1293,3,15.61,12.0,2
1294,9,22.42,36.0,8
1295,2,17.85,6.0,1
1296,10,12.99,30.0,10
1297,14,14.65,28.0,14
1298,2,18.55,8.0,2
1299,2,12.33,6.0,2
1300,5,11.5,15.0,4
1301,4,13.57,8.0,4
1302,5,12.27,10.0,5
1303,4,16.46,16.0,3
1304,4,20.58,8.0,3
1305,9,17.14,36.0,10
1306,6,10.66,24.0,6
1307,13,20.38,52.0,15
1308,24,14.1,48.0,24
1309,5,17.59,20.0,5
1310,1,19.48,2.0,1
1311,4,20.4,8.0,3
1312,8,14.03,32.0,9
1313,12,18.76,24.0,13
1314,5,15.73,15.0,4
1315,4,16.35,16.0,4
1316,3,,12.0,2
1317,14,26.41,28.0,15
1318,6,17.9,24.0,7
1319,19,13.37,38.0,18
1320,12,32.3,48.0,9
1321,6,8.85,12.0,6
1322,7,12.33,14.0,8
1323,0,8.48,0.0,1
1324,11,29.69,33.0,11
1325,13,,39.0,13
1326,3,10.31,9.0,2
1327,4,21.55,12.0,2
1328,5,10.59,20.0,3
1329,11,27.73,33.0,13
1330,9,17.6,27.0,9
1331,2,11.3,4.0,1
1332,4,16.62,8.0,4
1333,4,17.97,12.0,3
1334,9,17.34,18.0,10
1335,23,17.17,92.0,21
1336,6,12.04,24.0,6
1337,4,17.86,8.0,3
1338,6,20.93,,7
1339,8,9.16,24.0,6
1340,11,17.11,33.0,8
1341,4,16.59,8.0,4
1342,24,20.78,48.0,22
1343,5,19.58,,5
1344,4,16.07,12.0,4
1345,3,12.82,9.0,2
1346,3,5.43,12.0,2
1347,6,14.94,12.0,5
1348,10,27.85,30.0,8
1349,11,,33.0,7
1350,5,15.47,10.0,5
1351,8,10.18,16.0,6
1352,4,16.6,8.0,5
1353,7,13.33,28.0,6
1354,12,21.21,24.0,10
1355,6,26.33,18.0,5
1356,5,,15.0,3
1357,6,18.74,24.0,5
1358,9,20.77,18.0,11
1359,4,,8.0,3
1360,18,26.2,72.0,22
1361,10,32.16,30.0,8
1362,12,11.46,36.0,8
1363,12,22.03,,9
1364,4,15.26,16.0,4
1365,5,18.64,,4
1366,9,17.62,27.0,8
1367,13,15.85,26.0,14
1368,2,19.72,4.0,1
1369,15,11.82,60.0,12
1370,13,28.33,39.0,16
1371,13,6.09,39.0,15
1372,12,13.05,36.0,15
1373,17,22.78,,14
1374,7,16.99,21.0,6
1375,11,15.31,22.0,13
1376,3,19.8,9.0,2
1377,3,15.84,9.0,3
1378,2,23.02,8.0,1
1379,6,11.76,24.0,6
1380,8,9.31,24.0,6
1381,5,10.9,15.0,4
1382,7,14.52,21.0,7
1383,8,13.42,16.0,6
1384,10,20.71,20.0,11
1385,2,17.05,4.0,2
1386,3,11.77,6.0,3
1387,5,22.48,15.0,6
1388,5,16.74,10.0,4
1389,1,7.95,2.0,1
1390,1,8.57,2.0,1
1391,8,16.23,24.0,9
1392,11,12.65,44.0,8
1393,1,15.91,4.0,1
1394,6,17.98,18.0,5
1395,8,19.12,32.0,8
1396,8,18.52,16.0,9
1397,12,22.45,36.0,13
1398,5,13.86,20.0,5
1399,19,17.63,76.0,18
1400,8,17.39,32.0,6
1401,8,20.64,24.0,8
1402,6,10.63,24.0,4
1403,7,11.7,14.0,6
1404,11,15.65,44.0,11
1405,6,19.75,12.0,6
1406,14,8.0,28.0,17
1407,7,21.1,21.0,5
1408,14,33.78,28.0,10
1409,15,25.08,30.0,16
1410,18,16.46,72.0,18
1411,5,15.86,20.0,6
1412,5,11.88,15.0,5
1413,8,19.05,24.0,8
1414,10,21.16,20.0,7
1415,5,10.54,10.0,6
1416,5,20.87,15.0,4
1417,7,10.77,21.0,6
1418,4,5.2,8.0,3
1419,4,6.0,16.0,3
1420,9,22.78,18.0,11
1421,8,14.61,16.0,9
1422,9,15.87,18.0,7
1423,3,5.17,6.0,3
1424,9,15.11,27.0,6
1425,12,10.54,36.0,10
1426,6,14.42,24.0,4
1427,1,7.69,4.0,1
1428,6,11.92,12.0,5
1429,14,19.03,56.0,11
1430,2,15.3,4.0,2
1431,1,5.53,4.0,1
1432,5,14.54,15.0,5
1433,4,,16.0,3
1434,10,7.8,20.0,8
1435,9,16.62,27.0,7
1436,5,16.18,10.0,5
1437,12,24.31,48.0,13
1438,11,25.65,33.0,12
1439,4,4.71,12.0,4
1440,4,16.54,12.0,4
1441,5,5.61,15.0,5
1442,5,17.71,10.0,5
1443,6,12.71,18.0,6
1444,7,13.78,14.0,7
1445,5,18.78,20.0,4
1446,4,7.6,16.0,3
1447,23,25.45,46.0,23
1448,12,19.82,24.0,8
1449,15,24.2,60.0,18
1450,3,,6.0,2
1451,19,24.75,57.0,21
1452,12,13.81,36.0,12
1453,12,17.05,24.0,13
1454,1,9.17,2.0,1
1455,8,,32.0,9
1456,7,18.02,28.0,8
1457,9,12.7,27.0,11
1458,8,26.88,32.0,9
1459,4,,16.0,3
1460,10,24.11,20.0,7
1461,11,13.07,33.0,10
1462,9,17.5,27.0,6
1463,4,12.19,12.0,3
1464,14,11.14,42.0,13
1465,6,10.05,12.0,4
1466,14,15.04,28.0,17
1467,16,15.93,48.0,15
1468,10,9.08,30.0,11
1469,3,18.3,9.0,3
1470,4,15.93,16.0,4
1471,6,21.47,12.0,6
1472,2,22.08,8.0,2
1473,5,27.37,20.0,4
1474,10,17.92,30.0,11
1475,3,16.18,9.0,2
1476,8,18.99,16.0,6
1477,2,15.85,8.0,2
1478,5,17.54,10.0,6
1479,7,12.96,14.0,8
1480,5,11.71,15.0,4
1481,23,14.84,92.0,26
1482,4,11.82,12.0,3
1483,4,14.22,16.0,5
1484,3,23.54,12.0,3
1485,8,22.33,16.0,8
1486,5,8.84,15.0,3
1487,10,,20.0,8
1488,11,22.96,44.0,8
1489,3,10.58,6.0,3
1490,4,15.64,12.0,5
1491,3,18.2,9.0,3
1492,3,15.15,6.0,3
1493,8,13.25,24.0,7
1494,2,,8.0,2
1495,3,9.4,6.0,2
1496,4,16.74,16.0,4
1497,3,14.92,6.0,2
1498,5,,10.0,5
1499,8,13.77,32.0,7
1500,3,13.77,9.0,2
1501,10,16.88,30.0,7
1502,10,28.73,30.0,9
1503,13,24.76,26.0,14
1504,5,10.8,20.0,4
1505,11,14.41,44.0,7
1506,7,27.26,14.0,5
1507,8,11.82,16.0,9
1508,6,17.65,18.0,6
1509,1,29.97,3.0,1
1510,7,18.33,14.0,8
1511,4,12.35,16.0,4
1512,15,9.08,30.0,16
1513,5,13.62,15.0,4
1514,4,19.38,12.0,4
1515,12,16.93,48.0,8
1516,7,12.76,28.0,5
1517,5,7.11,10.0,4
1518,8,22.38,16.0,7
1519,7,6.4,28.0,8
1520,9,15.11,27.0,6
1521,6,9.43,18.0,5
1522,5,19.87,10.0,4
1523,9,14.17,18.0,10
1524,2,17.13,8.0,1
1525,2,12.79,4.0,1
1526,4,19.54,12.0,3
1527,9,13.11,36.0,9
1528,8,,16.0,10
1529,5,19.69,20.0,4
1530,9,22.87,36.0,6
1531,12,25.71,24.0,10
1532,4,17.79,12.0,4
1533,7,16.01,28.0,5
1534,8,13.64,16.0,7
1535,6,14.01,12.0,5
1536,6,16.39,18.0,7
1537,8,12.58,16.0,9
1538,8,16.63,16.0,5
1539,9,15.25,36.0,10
1540,5,23.16,10.0,6
1541,5,13.08,15.0,5
1542,21,31.0,42.0,18
1543,4,7.24,12.0,3
1544,7,9.99,28.0,5
1545,9,17.64,36.0,6
1546,12,18.33,36.0,15
1547,5,12.91,20.0,4
1548,6,,18.0,7
1549,7,9.81,14.0,7
1550,22,11.85,66.0,20
1551,6,8.94,24.0,6
1552,9,13.89,18.0,9
1553,4,9.03,16.0,4
1554,6,17.71,18.0,6
1555,5,17.44,15.0,3
1556,3,20.77,12.0,3
1557,8,19.32,24.0,7
1558,7,8.36,14.0,7
1559,14,17.64,42.0,17
1560,9,6.17,27.0,7
1561,9,15.87,36.0,8
1562,7,8.99,21.0,8
1563,0,18.62,0.0,1
1564,5,18.06,15.0,3
1565,5,10.46,10.0,5
1566,5,9.7,20.0,5
1567,14,25.78,56.0,17
1568,17,12.6,51.0,20
1569,11,19.29,22.0,8
1570,8,22.57,24.0,7
1571,7,19.17,14.0,5
1572,6,6.41,12.0,4
1573,11,10.09,44.0,12
1574,8,18.92,16.0,5
1575,5,14.0,10.0,6
1576,3,17.07,6.0,3
1577,6,16.34,18.0,5
1578,7,18.4,14.0,6
1579,11,9.43,22.0,11
1580,6,7.85,18.0,7
1581,9,21.76,18.0,7
1582,6,15.73,12.0,4
1583,4,12.32,8.0,3
1584,5,11.85,20.0,5
1585,8,8.77,16.0,10
1586,7,12.86,28.0,5
1587,2,12.07,6.0,2
1588,7,19.1,28.0,8
1589,7,21.67,14.0,7
1590,2,18.92,6.0,2
1591,3,8.69,9.0,2
1592,4,17.48,12.0,3
1593,9,7.97,18.0,10
1594,9,13.05,36.0,9
1595,6,4.83,12.0,5
1596,6,13.14,12.0,4
1597,3,12.0,12.0,3
1598,4,5.43,12.0,3
1599,20,25.93,60.0,21
1600,6,11.39,24.0,5
1601,13,25.31,39.0,14
1602,3,10.41,12.0,2
1603,15,15.24,60.0,16
1604,10,15.42,40.0,7
1605,8,14.12,24.0,8
1606,16,16.11,32.0,17
1607,3,18.61,6.0,3
1608,5,25.96,15.0,4
1609,6,6.51,24.0,5
1610,2,18.44,4.0,2
1611,5,16.71,20.0,5
1612,5,23.45,15.0,4
1613,3,19.99,9.0,2
1614,10,14.07,40.0,10
1615,7,11.19,28.0,5
1616,5,17.88,15.0,5
1617,7,,21.0,7
1618,7,18.03,14.0,7
1619,5,13.02,10.0,3
1620,8,14.0,32.0,9
1621,6,19.55,24.0,7
1622,5,19.7,20.0,6
1623,10,10.3,30.0,11
1624,6,14.57,12.0,5
1625,4,21.58,16.0,4
1626,5,13.22,10.0,5
1627,23,11.71,69.0,23
1628,7,17.32,14.0,8
1629,6,11.86,24.0,5
1630,8,16.56,16.0,7
1631,5,11.8,20.0,3
1632,2,15.36,4.0,2
1633,11,13.82,44.0,10
1634,11,18.99,33.0,8
1635,6,10.18,12.0,5
1636,4,21.46,8.0,3
1637,12,16.53,36.0,15
1638,7,19.61,21.0,6
1639,13,23.97,26.0,15
1640,5,14.3,20.0,4
1641,6,15.35,18.0,6
1642,4,26.06,12.0,3
1643,2,10.01,8.0,1
1644,8,21.47,32.0,5
1645,6,25.53,24.0,5
1646,3,8.69,6.0,2
1647,9,23.06,27.0,6
1648,7,20.38,14.0,8
1649,2,12.9,8.0,1
1650,17,5.13,34.0,12
1651,8,10.95,16.0,8
1652,7,20.4,21.0,6
1653,2,13.49,8.0,1
1654,5,14.3,20.0,4
1655,18,8.87,36.0,16
1656,2,15.3,6.0,2
1657,8,16.94,24.0,6
1658,16,24.61,64.0,15
1659,7,17.34,28.0,6
1660,5,16.76,15.0,3
1661,7,10.52,28.0,6
1662,10,16.81,30.0,8
1663,6,18.67,24.0,7
1664,5,12.37,20.0,5
1665,6,13.31,24.0,4
1666,9,20.48,18.0,8
1667,4,8.89,12.0,4
1668,11,9.47,22.0,13
1669,9,26.18,27.0,7
1670,9,4.77,27.0,10
1671,3,12.21,6.0,3
1672,6,16.7,12.0,5
1673,5,6.98,20.0,6
1674,2,20.05,8.0,2
1675,7,24.79,28.0,6
1676,6,16.16,24.0,7
1677,10,20.72,20.0,8
1678,5,19.63,20.0,5
1679,8,10.28,32.0,7
1680,5,12.03,10.0,4
1681,11,21.16,44.0,13
1682,3,16.6,9.0,3
1683,22,18.36,88.0,16
1684,2,14.27,4.0,2
1685,13,23.77,52.0,14
1686,6,17.75,12.0,4
1687,4,14.59,8.0,3
1688,4,23.31,12.0,3
1689,5,17.52,20.0,4
1690,9,15.62,27.0,7
1691,5,,15.0,4
1692,10,15.41,20.0,8
1693,9,12.72,36.0,6
1694,9,22.25,27.0,10
1695,6,14.51,24.0,5
1696,8,12.01,32.0,7
1697,2,14.49,6.0,2
1698,3,23.01,12.0,3
1699,13,25.56,52.0,13
1700,6,14.25,24.0,4
1701,4,8.54,16.0,4
1702,4,8.97,8.0,2
1703,10,13.44,30.0,9
1704,4,11.57,8.0,4
1705,4,9.88,16.0,3
1706,4,9.05,8.0,3
1707,10,13.2,20.0,9
1708,3,23.35,12.0,3
1709,1,11.79,4.0,1
1710,4,20.6,8.0,3
1711,11,25.18,33.0,10
1712,13,13.79,52.0,14
1713,10,22.14,40.0,10
1714,5,19.3,10.0,5
1715,2,18.12,8.0,1
1716,2,13.95,4.0,2
1717,6,23.14,18.0,6
1718,11,17.88,22.0,10
1719,15,27.19,30.0,14
1720,4,18.15,,4
1721,1,12.71,4.0,1
1722,8,15.5,24.0,9
1723,9,26.69,36.0,10
1724,10,20.38,20.0,11
1725,10,20.79,20.0,9
1726,3,15.27,12.0,2
1727,4,9.49,16.0,4
1728,1,17.66,2.0,1
1729,5,10.19,15.0,5
1730,9,11.29,27.0,10
1731,4,17.52,8.0,5
1732,7,27.19,14.0,7
1733,7,14.34,21.0,8
1734,3,22.81,12.0,2
1735,9,8.73,18.0,10
1736,8,15.67,24.0,6
1737,9,18.64,27.0,10
1738,6,20.8,12.0,6
1739,7,14.41,28.0,9
1740,6,15.22,18.0,6
1741,3,18.55,9.0,2
1742,5,14.08,20.0,5
1743,4,20.15,8.0,3
1744,17,23.12,68.0,20
1745,7,19.45,21.0,6
1746,7,16.44,,8
1747,6,11.52,18.0,7
1748,5,15.09,20.0,3
1749,4,14.09,8.0,3
1750,12,20.41,36.0,13
1751,21,21.37,63.0,18
1752,13,10.18,39.0,14
1753,12,16.66,48.0,13
1754,10,14.0,30.0,11
1755,9,6.13,18.0,10
1756,4,17.88,16.0,3
1757,6,18.07,18.0,5
1758,4,21.0,8.0,2
1759,5,10.72,20.0,3
1760,7,14.84,14.0,4
1761,8,16.21,16.0,10
1762,10,11.55,20.0,12
1763,1,13.31,2.0,1
1764,3,13.48,9.0,3
1765,6,20.19,24.0,4
1766,10,12.61,40.0,12
1767,8,11.95,16.0,6
1768,11,15.43,33.0,9
1769,6,22.22,18.0,4
1770,7,21.65,14.0,8
1771,5,4.27,20.0,5
1772,3,6.67,6.0,2
1773,7,17.18,21.0,6
1774,5,11.9,15.0,6
1775,4,17.93,12.0,4
1776,14,27.34,56.0,12
1777,7,8.77,21.0,6
1778,7,16.93,28.0,6
1779,10,,30.0,10
1780,3,4.57,9.0,3
1781,5,10.14,10.0,3
1782,6,20.04,18.0,5
1783,11,22.23,22.0,11
1784,3,14.76,,2
1785,5,24.0,10.0,3
1786,15,28.26,45.0,17
1787,15,24.86,45.0,15
1788,9,17.9,18.0,10
1789,1,20.02,4.0,1
1790,17,18.19,34.0,19
1791,8,17.67,16.0,8
1792,7,17.47,21.0,7
1793,2,11.2,6.0,2
1794,7,6.31,21.0,5
1795,4,9.56,16.0,4
1796,4,6.13,12.0,3
1797,6,6.6,12.0,5
1798,11,17.19,,11
1799,6,9.52,,5
1800,12,13.16,24.0,8
1801,13,13.97,52.0,10
1802,8,14.97,24.0,6
1803,7,9.44,28.0,5
1804,10,21.4,20.0,9
1805,13,22.8,26.0,16
1806,3,11.04,12.0,2
1807,8,17.55,16.0,9
1808,3,18.36,9.0,3
1809,10,13.86,30.0,10
1810,8,29.56,16.0,6
1811,6,26.43,12.0,7
1812,9,3.56,36.0,9
1813,9,27.86,27.0,11
1814,4,11.21,12.0,3
1815,5,8.55,20.0,4
1816,12,24.67,36.0,9
1817,9,11.28,36.0,8
1818,6,20.51,24.0,5
1819,7,16.37,21.0,7
1820,12,9.74,24.0,12
1821,14,17.75,28.0,15
1822,5,22.8,15.0,6
1823,3,11.9,6.0,2
1824,3,17.37,,2
1825,10,25.91,20.0,8
1826,3,13.84,12.0,2
1827,5,15.56,20.0,6
1828,10,5.4,20.0,7
1829,10,15.71,40.0,9
1830,4,16.4,8.0,3
1831,10,16.27,20.0,10
1832,4,9.09,8.0,4
1833,5,16.05,15.0,5
1834,3,14.97,12.0,3
1835,9,22.45,36.0,7
1836,4,13.13,12.0,4
1837,13,17.52,26.0,16
1838,7,19.25,,7
1839,3,9.25,6.0,2
1840,7,9.38,,9
1841,3,10.52,12.0,3
1842,13,19.27,39.0,13
1843,4,11.29,12.0,4
1844,7,13.79,14.0,5
1845,5,23.08,15.0,4
1846,6,14.19,24.0,7
1847,2,14.21,6.0,1
1848,5,10.98,15.0,5
1849,19,28.16,57.0,15
1850,25,16.17,100.0,17
1851,2,17.61,4.0,1
1852,6,18.86,18.0,5
1853,8,21.47,16.0,6
1854,6,19.55,24.0,5
1855,4,7.44,16.0,3
1856,5,13.8,10.0,5
1857,10,8.12,40.0,8
1858,12,13.03,48.0,10
1859,16,27.56,32.0,15
1860,8,14.43,16.0,6
1861,13,28.52,26.0,13
1862,17,16.78,68.0,14
1863,11,14.35,33.0,11
1864,8,14.66,16.0,7
1865,3,16.05,12.0,2
1866,4,10.51,16.0,2
1867,3,13.65,6.0,3
1868,4,16.01,12.0,3
1869,6,21.23,12.0,5
1870,30,18.32,60.0,21
1871,11,11.93,33.0,11
1872,10,12.76,30.0,12
1873,12,9.14,24.0,12
1874,0,17.32,0.0,1
1875,7,12.39,21.0,7
1876,10,14.93,20.0,9
1877,7,13.4,21.0,7
1878,6,17.43,12.0,6
1879,13,17.29,52.0,11
1880,6,14.72,24.0,5
1881,7,23.39,28.0,4
1882,10,6.7,30.0,7
1883,1,16.24,3.0,1
1884,6,22.5,12.0,6
1885,10,19.95,20.0,11
1886,3,7.87,,3
1887,5,22.8,10.0,4
1888,2,8.76,6.0,1
1889,2,27.81,8.0,2
1890,5,5.06,10.0,5
1891,6,21.56,12.0,6
1892,7,24.56,28.0,5
1893,3,16.2,6.0,2
1894,7,14.38,28.0,6
1895,3,7.18,9.0,3
1896,4,15.22,12.0,4
1897,18,23.98,72.0,14
1898,4,13.59,12.0,3
1899,6,24.47,18.0,5
1900,22,28.15,44.0,24
1901,5,16.1,10.0,4
1902,7,11.71,21.0,8
1903,5,15.43,20.0,6
1904,9,9.64,36.0,9
1905,4,2.52,8.0,3
1906,26,13.51,78.0,20
1907,15,14.99,30.0,16
1908,10,12.77,40.0,11
1909,8,12.03,32.0,10
1910,5,9.16,15.0,4
1911,5,16.89,15.0,4
1912,5,,20.0,3
1913,13,18.25,39.0,11
1914,8,13.37,24.0,8
1915,8,18.66,32.0,6
1916,8,19.12,32.0,6
1917,12,24.3,24.0,11
1918,4,18.87,16.0,3
1919,7,16.82,28.0,8
1920,1,15.73,3.0,1
1921,11,21.71,33.0,12
1922,4,25.14,16.0,3
1923,24,19.55,96.0,29
1924,10,8.26,40.0,7
1925,13,10.69,26.0,16
1926,7,12.58,14.0,5
1927,10,10.21,30.0,9
1928,9,10.19,27.0,11
1929,8,18.03,16.0,9
1930,6,27.54,12.0,7
1931,5,24.1,20.0,4
1932,2,9.18,4.0,2
1933,6,20.69,24.0,7
1934,10,12.98,20.0,9
1935,9,20.4,18.0,11
1936,5,12.29,10.0,4
1937,8,19.47,32.0,6
1938,4,28.11,12.0,3
1939,9,14.03,36.0,7
1940,8,18.17,16.0,6
1941,4,15.14,16.0,4
1942,10,10.11,30.0,8
1943,3,9.13,6.0,2
1944,3,15.45,12.0,2
