customer_id,recency_days,frequency,monetary,first_purchase,last_purchase,avg_order_value,r_score,f_score,m_score,rfm_score,segment,kmeans_cluster,kmeans_label
251,50,8,343.96000000000004,2019-03-09,2023-11-09,42.995000000000005,3,2,2,2.3499999999999996,Potential Loyalists,1,Mid Value
252,34,3,236.33999999999997,2021-12-26,2023-11-25,78.77999999999999,4,1,1,2.05,Potential Loyalists,1,Mid Value
253,37,10,1246.23,2020-04-12,2023-11-22,124.623,4,3,5,4.15,Loyal Customers,2,Premium
254,1,15,613.05,2019-01-01,2023-12-28,40.87,5,5,4,4.6,Champions,2,Premium
255,51,13,384.51,2019-01-01,2023-11-08,29.577692307692306,3,4,2,2.8499999999999996,At Risk,1,Mid Value
256,13,10,973.29,2019-05-15,2023-12-16,97.329,5,3,5,4.5,Loyal Customers,2,Premium
257,51,9,294.22,2019-06-17,2023-11-08,32.69111111111111,3,2,1,1.9499999999999997,Potential Loyalists,0,Low Value
258,361,10,404.8,2019-08-10,2023-01-02,40.480000000000004,1,3,2,1.9000000000000001,Others,0,Low Value
259,63,5,290.83000000000004,2019-11-23,2023-10-27,58.16600000000001,3,1,1,1.6999999999999997,Potential Loyalists,0,Low Value
260,15,13,494.35,2019-06-18,2023-12-14,38.026923076923076,5,4,3,3.95,Loyal Customers,2,Premium
261,262,9,636.08,2019-12-13,2023-04-11,70.67555555555556,1,2,4,2.45,Others,3,High Value
262,684,5,244.97,2019-01-05,2022-02-13,48.994,1,1,1,1.0,Lost,0,Low Value
263,51,10,411.95,2019-02-18,2023-11-08,41.195,3,3,2,2.5999999999999996,Potential Loyalists,1,Mid Value
264,24,9,678.97,2019-08-19,2023-12-05,75.44111111111111,5,2,4,3.85,Others,1,Mid Value
265,46,13,662.23,2019-03-11,2023-11-13,50.940769230769234,3,4,4,3.65,Loyal Customers,3,High Value
266,409,5,219.39000000000001,2019-12-13,2022-11-15,43.878,1,1,1,1.0,Lost,0,Low Value
267,22,14,599.09,2019-08-10,2023-12-07,42.792142857142856,5,5,4,4.6,Champions,2,Premium
268,689,14,534.18,2019-01-28,2022-02-08,38.15571428571428,1,5,3,2.8000000000000003,Others,3,High Value
269,57,6,158.29,2019-03-19,2023-11-02,26.381666666666664,3,1,1,1.6999999999999997,Potential Loyalists,0,Low Value
270,15,8,284.12,2020-02-10,2023-12-14,35.515,5,2,1,2.65,Potential Loyalists,1,Mid Value
271,3,11,401.51,2019-05-26,2023-12-26,36.50090909090909,5,3,2,3.3,Potential Loyalists,1,Mid Value
272,5,12,675.6700000000001,2019-09-23,2023-12-24,56.30583333333334,5,4,4,4.35,Champions,2,Premium
273,20,11,421.35,2019-02-17,2023-12-09,38.304545454545455,5,3,2,3.3,Potential Loyalists,1,Mid Value
274,414,9,259.44,2020-06-17,2022-11-10,28.826666666666668,1,2,1,1.25,Lost,0,Low Value
275,315,5,316.75,2020-08-08,2023-02-17,63.35,1,1,1,1.0,Lost,0,Low Value
276,202,14,708.85,2019-05-12,2023-06-10,50.63214285714286,2,5,4,3.55,Loyal Customers,3,High Value
277,42,8,301.24,2019-05-05,2023-11-17,37.655,4,2,1,2.3,Potential Loyalists,1,Mid Value
278,397,13,520.02,2019-10-26,2022-11-27,40.00153846153846,1,4,3,2.5500000000000003,Others,3,High Value
279,81,9,402.21000000000004,2019-04-02,2023-10-09,44.690000000000005,3,2,2,2.3499999999999996,Potential Loyalists,1,Mid Value
280,202,8,341.16,2019-03-02,2023-06-10,42.645,2,2,2,2.0,At Risk,0,Low Value
281,54,6,427.1,2019-12-16,2023-11-05,71.18333333333334,3,1,3,2.5,Potential Loyalists,1,Mid Value
282,9,12,395.65999999999997,2019-02-12,2023-12-20,32.971666666666664,5,4,2,3.55,Others,1,Mid Value
283,38,8,474.54999999999995,2020-10-07,2023-11-21,59.318749999999994,4,2,3,3.1,Potential Loyalists,1,Mid Value
284,17,16,2001.8,2019-06-21,2023-12-12,125.1125,5,5,5,5.0,Champions,2,Premium
285,18,11,563.74,2019-07-11,2023-12-11,51.24909090909091,5,3,4,4.1,Loyal Customers,2,Premium
286,8,11,438.84000000000003,2019-10-11,2023-12-21,39.89454545454546,5,3,3,3.7,Loyal Customers,1,Mid Value
287,211,9,366.14,2019-03-24,2023-06-01,40.68222222222222,2,2,2,2.0,At Risk,0,Low Value
288,48,9,598.37,2020-03-23,2023-11-11,66.48555555555555,3,2,4,3.15,At Risk,3,High Value
289,70,8,542.98,2019-11-02,2023-10-20,67.8725,3,2,3,2.75,Potential Loyalists,1,Mid Value
290,376,11,862.1,2019-05-14,2022-12-18,78.37272727272727,1,3,5,3.1,Others,3,High Value
291,290,9,622.9200000000001,2019-10-02,2023-03-14,69.21333333333334,1,2,4,2.45,Others,3,High Value
292,6,9,632.91,2019-01-05,2023-12-23,70.32333333333332,5,2,4,3.85,Others,1,Mid Value
293,132,8,878.9,2019-01-17,2023-08-19,109.8625,2,2,5,3.2,At Risk,3,High Value
294,58,9,665.0699999999999,2019-12-27,2023-11-01,73.89666666666666,3,2,4,3.15,At Risk,3,High Value
295,58,11,632.22,2019-05-19,2023-11-01,57.474545454545456,3,3,4,3.4,Loyal Customers,3,High Value
296,200,13,773.55,2019-10-28,2023-06-12,59.50384615384615,2,4,5,3.7,Loyal Customers,3,High Value
297,276,10,560.59,2020-06-11,2023-03-28,56.059000000000005,1,3,4,2.7,Others,3,High Value
298,13,12,1191.91,2019-02-10,2023-12-16,99.32583333333334,5,4,5,4.75,Champions,2,Premium
299,99,10,372.75,2020-01-13,2023-09-21,37.275,2,3,2,2.25,At Risk,0,Low Value
300,18,13,643.07,2019-01-23,2023-12-11,49.46692307692308,5,4,4,4.35,Champions,2,Premium
301,392,9,513.15,2019-01-08,2022-12-02,57.016666666666666,1,2,3,2.0500000000000003,Others,0,Low Value
302,1,8,504.09000000000003,2019-05-25,2023-12-28,63.011250000000004,5,2,3,3.45,Potential Loyalists,1,Mid Value
303,36,11,524.23,2019-01-20,2023-11-23,47.657272727272726,4,3,3,3.35,Loyal Customers,1,Mid Value
304,38,19,746.5,2019-04-08,2023-11-21,39.28947368421053,4,5,4,4.25,Champions,2,Premium
305,54,11,340.26,2019-11-15,2023-11-05,30.932727272727274,3,3,2,2.5999999999999996,Potential Loyalists,1,Mid Value
306,73,10,796.75,2019-10-25,2023-10-17,79.675,3,3,5,3.8,Loyal Customers,3,High Value
307,399,16,1020.59,2019-01-10,2022-11-25,63.786875,1,5,5,3.6,Others,3,High Value
308,20,8,222.25,2019-03-26,2023-12-09,27.78125,5,2,1,2.65,Potential Loyalists,1,Mid Value
309,13,11,768.07,2019-07-08,2023-12-16,69.82454545454546,5,3,5,4.5,Loyal Customers,2,Premium
310,93,9,565.91,2019-01-19,2023-09-27,62.87888888888889,2,2,4,2.8,At Risk,3,High Value
311,74,11,513.13,2019-01-07,2023-10-16,46.64818181818182,3,3,3,3.0,Loyal Customers,3,High Value
312,766,8,1238.07,2019-09-25,2021-11-23,154.75875,1,2,5,2.85,Others,3,High Value
313,154,8,296.24,2020-01-25,2023-07-28,37.03,2,2,1,1.6,Lost,0,Low Value
314,141,9,546.63,2019-03-20,2023-08-10,60.736666666666665,2,2,3,2.4000000000000004,At Risk,0,Low Value
315,40,13,976.83,2019-05-08,2023-11-19,75.14076923076924,4,4,5,4.4,Champions,2,Premium
316,88,11,511.58,2019-05-19,2023-10-02,46.50727272727273,2,3,3,2.6500000000000004,Loyal Customers,3,High Value
317,419,7,460.70000000000005,2019-01-11,2022-11-05,65.81428571428572,1,1,3,1.8000000000000003,Others,0,Low Value
318,39,13,842.39,2019-05-20,2023-11-20,64.79923076923077,4,4,5,4.4,Champions,2,Premium
319,346,8,1081.36,2019-09-05,2023-01-17,135.17,1,2,5,2.85,Others,3,High Value
320,253,10,564.48,2019-07-04,2023-04-20,56.448,1,3,4,2.7,Others,3,High Value
321,108,15,820.8199999999999,2019-04-14,2023-09-12,54.72133333333333,2,5,5,3.95,Loyal Customers,3,High Value
322,245,4,467.02,2019-04-04,2023-04-28,116.755,2,1,3,2.1500000000000004,Others,0,Low Value
323,405,9,805.36,2019-08-25,2022-11-19,89.48444444444445,1,2,5,2.85,Others,3,High Value
324,7,4,352.56,2019-10-05,2023-12-22,88.14,5,1,2,2.8,Potential Loyalists,1,Mid Value
325,200,7,420.39,2019-04-19,2023-06-12,60.05571428571428,2,1,2,1.75,Lost,0,Low Value
326,11,11,559.84,2019-04-05,2023-12-18,50.89454545454546,5,3,4,4.1,Loyal Customers,2,Premium
327,13,13,431.44,2019-01-17,2023-12-16,33.18769230769231,5,4,3,3.95,Loyal Customers,2,Premium
328,271,6,200.01,2020-05-19,2023-04-02,33.335,1,1,1,1.0,Lost,0,Low Value
329,9,13,1101.6200000000001,2019-10-06,2023-12-20,84.74000000000001,5,4,5,4.75,Champions,2,Premium
330,374,7,505.12,2019-11-26,2022-12-20,72.16,1,1,3,1.8000000000000003,Others,0,Low Value
331,58,11,366.2,2019-08-21,2023-11-01,33.29090909090909,3,3,2,2.5999999999999996,Potential Loyalists,1,Mid Value
332,277,13,744.5699999999999,2019-02-09,2023-03-27,57.27461538461538,1,4,4,2.95,Others,3,High Value
333,48,15,805.6,2019-01-07,2023-11-11,53.70666666666667,3,5,5,4.3,Loyal Customers,2,Premium
334,35,12,701.6800000000001,2019-04-21,2023-11-24,58.473333333333336,4,4,4,4.0,Champions,2,Premium
335,3,11,378.13,2019-11-17,2023-12-26,34.375454545454545,5,3,2,3.3,Potential Loyalists,1,Mid Value
336,494,8,327.5,2019-04-27,2022-08-22,40.9375,1,2,2,1.65,Lost,0,Low Value
337,43,7,438.95,2019-12-27,2023-11-16,62.707142857142856,4,1,3,2.85,Potential Loyalists,1,Mid Value
338,16,13,630.7,2019-09-10,2023-12-13,48.51538461538462,5,4,4,4.35,Champions,2,Premium
339,48,13,692.13,2019-04-26,2023-11-11,53.24076923076923,3,4,4,3.65,Loyal Customers,3,High Value
340,48,9,590.82,2020-01-12,2023-11-11,65.64666666666668,3,2,4,3.15,At Risk,3,High Value
341,35,14,831.85,2019-04-01,2023-11-24,59.417857142857144,4,5,5,4.65,Champions,2,Premium
342,14,5,303.75,2020-11-02,2023-12-15,60.75,5,1,1,2.4,Potential Loyalists,1,Mid Value
343,85,9,276.3,2019-12-01,2023-10-05,30.700000000000003,3,2,1,1.9499999999999997,Potential Loyalists,0,Low Value
344,72,10,334.65999999999997,2019-11-10,2023-10-18,33.465999999999994,3,3,2,2.5999999999999996,Potential Loyalists,1,Mid Value
345,50,7,332.85,2020-08-08,2023-11-09,47.550000000000004,3,1,2,2.0999999999999996,Potential Loyalists,0,Low Value
346,107,16,870.6999999999999,2019-01-06,2023-09-13,54.418749999999996,2,5,5,3.95,Loyal Customers,3,High Value
347,49,11,422.94,2020-11-24,2023-11-10,38.449090909090906,3,3,2,2.5999999999999996,Potential Loyalists,1,Mid Value
348,258,12,438.83,2019-03-27,2023-04-15,36.56916666666667,1,4,3,2.5500000000000003,Others,3,High Value
349,15,6,324.75,2019-07-20,2023-12-14,54.125,5,1,2,2.8,Potential Loyalists,1,Mid Value
350,41,7,346.85,2020-06-06,2023-11-18,49.550000000000004,4,1,2,2.45,Potential Loyalists,1,Mid Value
351,124,7,372.88,2020-08-19,2023-08-27,53.26857142857143,2,1,2,1.75,Lost,0,Low Value
352,50,14,553.46,2019-01-14,2023-11-09,39.53285714285715,3,5,3,3.5,Loyal Customers,2,Premium
353,877,7,953.41,2019-04-03,2021-08-04,136.20142857142858,1,1,5,2.6,Others,3,High Value
354,776,8,303.96,2019-01-23,2021-11-13,37.995,1,2,1,1.25,Lost,0,Low Value
355,18,9,481.4,2020-06-05,2023-12-11,53.48888888888889,5,2,3,3.45,Potential Loyalists,1,Mid Value
356,326,11,394.85,2019-11-23,2023-02-06,35.89545454545455,1,3,2,1.9000000000000001,Others,0,Low Value
357,65,10,766.5,2019-04-19,2023-10-25,76.65,3,3,5,3.8,Loyal Customers,3,High Value
358,36,14,520.04,2020-01-10,2023-11-23,37.145714285714284,4,5,3,3.85,Loyal Customers,2,Premium
359,62,12,359.33,2019-02-02,2023-10-28,29.944166666666664,3,4,2,2.8499999999999996,At Risk,1,Mid Value
360,93,9,1020.08,2019-06-21,2023-09-27,113.34222222222223,2,2,5,3.2,At Risk,3,High Value
361,215,15,680.85,2019-09-18,2023-05-28,45.39,2,5,4,3.55,Loyal Customers,3,High Value
362,15,14,761.27,2019-11-13,2023-12-14,54.37642857142857,5,5,4,4.6,Champions,2,Premium
363,411,9,315.98,2019-02-06,2022-11-13,35.10888888888889,1,2,1,1.25,Lost,0,Low Value
364,58,9,347.76,2019-09-25,2023-11-01,38.64,3,2,2,2.3499999999999996,Potential Loyalists,1,Mid Value
365,70,8,761.63,2019-12-10,2023-10-20,95.20375,3,2,4,3.15,At Risk,3,High Value
366,433,6,443.39,2020-11-17,2022-10-22,73.89833333333333,1,1,3,1.8000000000000003,Others,0,Low Value
367,295,9,345.69,2020-02-10,2023-03-09,38.41,1,2,2,1.65,Lost,0,Low Value
368,54,6,407.96,2019-11-16,2023-11-05,67.99333333333333,3,1,2,2.0999999999999996,Potential Loyalists,0,Low Value
369,2,10,738.24,2020-08-28,2023-12-27,73.824,5,3,4,4.1,Loyal Customers,2,Premium
370,49,11,366.95,2019-04-20,2023-11-10,33.35909090909091,3,3,2,2.5999999999999996,Potential Loyalists,1,Mid Value
371,47,14,1637.23,2019-10-10,2023-11-12,116.94500000000001,3,5,5,4.3,Loyal Customers,2,Premium
372,20,13,356.72,2019-12-12,2023-12-09,27.44,5,4,2,3.55,Others,1,Mid Value
373,409,11,441.27,2019-11-06,2022-11-15,40.11545454545455,1,3,3,2.3000000000000003,Others,3,High Value
374,31,6,193.19,2019-08-14,2023-11-28,32.19833333333333,4,1,1,2.05,Potential Loyalists,1,Mid Value
375,221,7,502.88,2019-03-23,2023-05-22,71.84,2,1,3,2.1500000000000004,Others,0,Low Value
376,157,8,273.21,2019-11-24,2023-07-25,34.15125,2,2,1,1.6,Lost,0,Low Value
377,62,11,574.84,2020-04-26,2023-10-28,52.25818181818182,3,3,4,3.4,Loyal Customers,3,High Value
378,481,10,372.32,2019-01-12,2022-09-04,37.232,1,3,2,1.9000000000000001,Others,0,Low Value
379,35,14,630.33,2019-03-25,2023-11-24,45.02357142857143,4,5,4,4.25,Champions,2,Premium
380,84,14,864.12,2019-01-28,2023-10-06,61.722857142857144,3,5,5,4.3,Loyal Customers,2,Premium
381,43,11,672.59,2019-08-13,2023-11-16,61.14454545454546,4,3,4,3.75,Loyal Customers,2,Premium
382,88,7,226.26,2019-08-14,2023-10-02,32.32285714285714,2,1,1,1.35,Lost,0,Low Value
383,87,8,275.17,2019-02-21,2023-10-03,34.39625,2,2,1,1.6,Lost,0,Low Value
384,7,9,434.56,2019-01-28,2023-12-22,48.284444444444446,5,2,3,3.45,Potential Loyalists,1,Mid Value
385,108,11,366.38,2019-11-06,2023-09-12,33.307272727272725,2,3,2,2.25,At Risk,0,Low Value
386,317,3,156.07999999999998,2019-11-02,2023-02-15,52.026666666666664,1,1,1,1.0,Lost,0,Low Value
387,8,10,539.9,2019-09-24,2023-12-21,53.989999999999995,5,3,3,3.7,Loyal Customers,1,Mid Value
388,33,11,731.64,2019-10-23,2023-11-26,66.51272727272728,4,3,4,3.75,Loyal Customers,2,Premium
389,2,10,720.5400000000001,2019-11-13,2023-12-27,72.054,5,3,4,4.1,Loyal Customers,2,Premium
390,8,9,499.97,2019-09-19,2023-12-21,55.55222222222223,5,2,3,3.45,Potential Loyalists,1,Mid Value
391,247,9,278.34000000000003,2019-06-28,2023-04-26,30.92666666666667,1,2,1,1.25,Lost,0,Low Value
392,12,8,203.59,2019-09-15,2023-12-17,25.44875,5,2,1,2.65,Potential Loyalists,1,Mid Value
393,89,10,311.48,2020-11-22,2023-10-01,31.148000000000003,2,3,1,1.85,Others,0,Low Value
394,93,10,275.32,2019-10-24,2023-09-27,27.532,2,3,1,1.85,Others,0,Low Value
395,45,8,578.8100000000001,2019-02-12,2023-11-14,72.35125000000001,3,2,4,3.15,At Risk,3,High Value
396,33,8,273.99,2020-06-19,2023-11-26,34.24875,4,2,1,2.3,Potential Loyalists,1,Mid Value
397,13,13,849.95,2019-04-06,2023-12-16,65.38076923076923,5,4,5,4.75,Champions,2,Premium
398,93,14,702.16,2019-03-22,2023-09-27,50.15428571428571,2,5,4,3.55,Loyal Customers,3,High Value
399,16,13,1010.0600000000001,2019-06-07,2023-12-13,77.69692307692308,5,4,5,4.75,Champions,2,Premium
400,34,11,555.4,2020-03-21,2023-11-25,50.49090909090909,4,3,4,3.75,Loyal Customers,2,Premium
401,31,14,780.28,2019-02-21,2023-11-28,55.73428571428571,4,5,5,4.65,Champions,2,Premium
402,117,10,446.99,2019-12-17,2023-09-03,44.699,2,3,3,2.6500000000000004,Loyal Customers,3,High Value
403,55,9,464.11,2020-08-12,2023-11-04,51.56777777777778,3,2,3,2.75,Potential Loyalists,1,Mid Value
404,117,9,335.88,2019-03-16,2023-09-03,37.32,2,2,2,2.0,At Risk,0,Low Value
405,330,6,460.58,2020-05-20,2023-02-02,76.76333333333334,1,1,3,1.8000000000000003,Others,0,Low Value
406,44,5,206.12,2019-01-05,2023-11-15,41.224000000000004,4,1,1,2.05,Potential Loyalists,1,Mid Value
407,27,12,505.76,2019-03-01,2023-12-02,42.14666666666667,4,4,3,3.6,Loyal Customers,2,Premium
408,36,13,582.79,2019-11-11,2023-11-23,44.83,4,4,4,4.0,Champions,2,Premium
409,22,13,965.32,2019-07-17,2023-12-07,74.25538461538461,5,4,5,4.75,Champions,2,Premium
410,47,10,369.6,2020-10-22,2023-11-12,36.96,3,3,2,2.5999999999999996,Potential Loyalists,1,Mid Value
411,48,9,361.94,2019-02-18,2023-11-11,40.215555555555554,3,2,2,2.3499999999999996,Potential Loyalists,1,Mid Value
412,51,8,309.74,2019-02-26,2023-11-08,38.7175,3,2,1,1.9499999999999997,Potential Loyalists,0,Low Value
413,1,12,484.43,2019-09-21,2023-12-28,40.369166666666665,5,4,3,3.95,Loyal Customers,2,Premium
414,2,11,432.53999999999996,2019-05-14,2023-12-27,39.32181818181818,5,3,3,3.7,Loyal Customers,1,Mid Value
415,45,13,1378.3200000000002,2019-11-05,2023-11-14,106.0246153846154,3,4,5,4.05,Loyal Customers,2,Premium
416,52,9,296.89,2019-09-04,2023-11-07,32.98777777777778,3,2,1,1.9499999999999997,Potential Loyalists,0,Low Value
417,7,8,371.68,2020-05-21,2023-12-22,46.46,5,2,2,3.05,Potential Loyalists,1,Mid Value
418,7,12,361.92,2019-04-21,2023-12-22,30.16,5,4,2,3.55,Others,1,Mid Value
419,107,15,973.19,2019-04-01,2023-09-13,64.87933333333334,2,5,5,3.95,Loyal Customers,3,High Value
420,280,10,310.46,2019-05-23,2023-03-24,31.046,1,3,1,1.5,Others,0,Low Value
421,16,10,728.1,2019-11-17,2023-12-13,72.81,5,3,4,4.1,Loyal Customers,2,Premium
422,31,10,535.5699999999999,2019-02-12,2023-11-28,53.556999999999995,4,3,3,3.35,Loyal Customers,1,Mid Value
423,40,10,369.77,2019-01-13,2023-11-19,36.977,4,3,2,2.95,Potential Loyalists,1,Mid Value
424,33,14,466.69000000000005,2019-05-12,2023-11-26,33.335,4,5,3,3.85,Loyal Customers,2,Premium
425,15,9,388.82,2019-05-11,2023-12-14,43.20222222222222,5,2,2,3.05,Potential Loyalists,1,Mid Value
426,164,5,230.32,2020-09-19,2023-07-18,46.064,2,1,1,1.35,Lost,0,Low Value
427,117,15,894.71,2019-05-22,2023-09-03,59.647333333333336,2,5,5,3.95,Loyal Customers,3,High Value
428,23,19,705.29,2019-11-10,2023-12-06,37.12052631578947,5,5,4,4.6,Champions,2,Premium
429,87,11,425.84,2019-01-12,2023-10-03,38.71272727272727,2,3,2,2.25,At Risk,0,Low Value
430,165,11,395.07,2019-01-12,2023-07-17,35.915454545454544,2,3,2,2.25,At Risk,0,Low Value
431,18,9,262.32,2020-05-27,2023-12-11,29.146666666666665,5,2,1,2.65,Potential Loyalists,1,Mid Value
432,13,12,475.31,2019-07-16,2023-12-16,39.60916666666667,5,4,3,3.95,Loyal Customers,2,Premium
433,6,7,300.65999999999997,2019-05-21,2023-12-23,42.951428571428565,5,1,1,2.4,Potential Loyalists,1,Mid Value
434,83,9,536.25,2019-05-21,2023-10-07,59.583333333333336,3,2,3,2.75,Potential Loyalists,1,Mid Value
435,44,9,408.21999999999997,2020-11-15,2023-11-15,45.35777777777778,4,2,2,2.7,Potential Loyalists,1,Mid Value
436,614,10,598.39,2019-02-24,2022-04-24,59.839,1,3,4,2.7,Others,3,High Value
437,10,9,313.32,2019-04-04,2023-12-19,34.81333333333333,5,2,1,2.65,Potential Loyalists,1,Mid Value
438,44,12,478.53,2019-04-05,2023-11-15,39.8775,4,4,3,3.6,Loyal Customers,2,Premium
439,27,12,366.55,2019-05-14,2023-12-02,30.545833333333334,4,4,2,3.2,Others,1,Mid Value
440,41,5,225.13,2019-11-06,2023-11-18,45.025999999999996,4,1,1,2.05,Potential Loyalists,1,Mid Value
441,36,9,526.54,2019-11-19,2023-11-23,58.50444444444444,4,2,3,3.1,Potential Loyalists,1,Mid Value
442,139,10,381.32,2019-01-21,2023-08-12,38.132,2,3,2,2.25,At Risk,0,Low Value
443,416,4,168.04000000000002,2021-07-16,2022-11-08,42.010000000000005,1,1,1,1.0,Lost,0,Low Value
444,38,14,798.25,2019-03-17,2023-11-21,57.017857142857146,4,5,5,4.65,Champions,2,Premium
445,423,11,1130.96,2019-08-24,2022-11-01,102.81454545454545,1,3,5,3.1,Others,3,High Value
446,205,11,393.87,2019-09-07,2023-06-07,35.806363636363635,2,3,2,2.25,At Risk,0,Low Value
447,226,8,280.33,2019-02-23,2023-05-17,35.04125,2,2,1,1.6,Lost,0,Low Value
448,5,12,432.53,2020-06-09,2023-12-24,36.04416666666666,5,4,3,3.95,Loyal Customers,2,Premium
449,418,10,405.36,2019-09-02,2022-11-06,40.536,1,3,2,1.9000000000000001,Others,0,Low Value
450,15,10,826.32,2019-12-02,2023-12-14,82.632,5,3,5,4.5,Loyal Customers,2,Premium
451,58,12,417.84000000000003,2019-03-27,2023-11-01,34.82,3,4,2,2.8499999999999996,At Risk,1,Mid Value
452,10,16,918.07,2019-01-06,2023-12-19,57.379375,5,5,5,5.0,Champions,2,Premium
453,744,9,361.82,2019-11-26,2021-12-15,40.20222222222222,1,2,2,1.65,Lost,0,Low Value
454,143,10,387.21,2019-07-03,2023-08-08,38.721,2,3,2,2.25,At Risk,0,Low Value
455,31,13,441.71,2019-05-17,2023-11-28,33.97769230769231,4,4,3,3.6,Loyal Customers,2,Premium
456,52,9,240.56,2019-11-03,2023-11-07,26.72888888888889,3,2,1,1.9499999999999997,Potential Loyalists,0,Low Value
457,57,7,1090.45,2019-01-17,2023-11-02,155.77857142857144,3,1,5,3.3,Others,3,High Value
458,307,8,1101.6399999999999,2019-03-11,2023-02-25,137.70499999999998,1,2,5,2.85,Others,3,High Value
459,84,13,709.91,2020-04-01,2023-10-06,54.60846153846153,3,4,4,3.65,Loyal Customers,3,High Value
460,387,7,335.16,2019-11-09,2022-12-07,47.88,1,1,2,1.4,Lost,0,Low Value
461,498,7,406.16999999999996,2019-02-19,2022-08-18,58.02428571428571,1,1,2,1.4,Lost,0,Low Value
462,197,11,809.51,2019-07-26,2023-06-15,73.59181818181818,2,3,5,3.45,Loyal Customers,3,High Value
463,40,10,469.44,2019-11-01,2023-11-19,46.944,4,3,3,3.35,Loyal Customers,1,Mid Value
464,165,12,675.68,2019-07-25,2023-07-17,56.306666666666665,2,4,4,3.3,Loyal Customers,3,High Value
465,23,13,596.72,2019-01-17,2023-12-06,45.901538461538465,5,4,4,4.35,Champions,2,Premium
466,375,9,315.3,2019-05-06,2022-12-19,35.03333333333333,1,2,1,1.25,Lost,0,Low Value
467,9,7,206.79,2020-11-19,2023-12-20,29.541428571428572,5,1,1,2.4,Potential Loyalists,1,Mid Value
468,238,12,1359.6,2019-04-01,2023-05-05,113.3,2,4,5,3.7,Loyal Customers,3,High Value
469,57,8,290.19,2019-02-12,2023-11-02,36.27375,3,2,1,1.9499999999999997,Potential Loyalists,0,Low Value
470,16,10,304.63,2019-03-02,2023-12-13,30.463,5,3,1,2.9,Potential Loyalists,1,Mid Value
471,31,14,555.3,2019-08-17,2023-11-28,39.66428571428571,4,5,3,3.85,Loyal Customers,2,Premium
472,188,8,536.74,2020-03-14,2023-06-24,67.0925,2,2,3,2.4000000000000004,At Risk,0,Low Value
473,38,13,376.71,2019-10-05,2023-11-21,28.977692307692305,4,4,2,3.2,Others,1,Mid Value
474,45,6,330.58,2020-05-04,2023-11-14,55.096666666666664,3,1,2,2.0999999999999996,Potential Loyalists,0,Low Value
475,9,8,578.06,2020-04-01,2023-12-20,72.2575,5,2,4,3.85,Others,1,Mid Value
476,43,8,1767.8400000000001,2020-09-05,2023-11-16,220.98000000000002,4,2,5,3.9,Others,2,Premium
477,446,6,259.04,2019-09-16,2022-10-09,43.17333333333334,1,1,1,1.0,Lost,0,Low Value
478,422,12,533.52,2019-03-02,2022-11-02,44.46,1,4,3,2.5500000000000003,Others,3,High Value
479,319,12,568.9,2019-03-06,2023-02-13,47.40833333333333,1,4,4,2.95,Others,3,High Value
480,413,6,349.2,2019-02-28,2022-11-11,58.199999999999996,1,1,2,1.4,Lost,0,Low Value
481,36,11,912.98,2020-01-21,2023-11-23,82.99818181818182,4,3,5,4.15,Loyal Customers,2,Premium
482,131,11,764.08,2019-03-11,2023-08-20,69.46181818181819,2,3,4,3.05,Loyal Customers,3,High Value
483,52,7,510.04,2020-05-20,2023-11-07,72.86285714285715,3,1,3,2.5,Potential Loyalists,1,Mid Value
484,87,9,694.02,2019-11-05,2023-10-03,77.11333333333333,2,2,4,2.8,At Risk,3,High Value
